Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
255;BTClientes_v1.ObtenerRiesgoCredito_3;771;0;2021-08-25 21:39:50;[0, 0, 0, 0];0;5
256;BTClientes_v1.ObtenerSectores_1;748;0;2021-08-25 21:39:51;[0, 0, 0, 0];0;5
257;BTClientes_v1.ObtenerSectores_2;749;0;2021-08-25 21:39:52;[0, 0, 0, 0];0;5
258;BTClientes_v1.ObtenerSectores_3;739;0;2021-08-25 21:39:53;[0, 0, 0, 0];0;5
259;BTClientes_v1.ObtenerTarjetasDebito_1;803;0;2021-08-25 21:39:54;[0, 0, 0, 0];0;5
260;BTClientes_v1.ObtenerTarjetasDebito_2;825;0;2021-08-25 21:39:55;[0, 0, 0, 0];0;5
261;BTClientes_v1.ObtenerTarjetasDebito_3;829;0;2021-08-25 21:39:56;[0, 0, 0, 0];0;5
262;BTClientes_v1.ValidarExistencia_1;773;0;2021-08-25 21:39:57;[0, 0, 0, 0];0;5
263;BTClientes_v1.ValidarExistencia_2;724;0;2021-08-25 21:39:59;[0, 0, 0, 0];0;5
264;BTClientes_v1.ValidarExistencia_3;699;0;2021-08-25 21:40:00;[0, 0, 0, 0];0;5
265;BTConfiguracionBantotal_v1.ObtenerActividades_1;1065;0;2021-08-25 21:40:01;[0, 0, 0, 0];0;5
266;BTConfiguracionBantotal_v1.ObtenerActividades_2;1108;0;2021-08-25 21:40:02;[0, 0, 0, 0];0;5
267;BTConfiguracionBantotal_v1.ObtenerActividades_3;1156;0;2021-08-25 21:40:03;[0, 0, 0, 0];0;5
268;BTConfiguracionBantotal_v1.ObtenerBancos_1;786;0;2021-08-25 21:40:05;[0, 0, 0, 0];0;5
269;BTConfiguracionBantotal_v1.ObtenerBancos_2;744;0;2021-08-25 21:40:06;[0, 0, 0, 0];0;5
270;BTConfiguracionBantotal_v1.ObtenerBancos_3;772;0;2021-08-25 21:40:07;[0, 0, 0, 0];0;5
271;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_1;898;0;2021-08-25 21:40:08;[0, 0, 0, 0];0;5
272;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_2;1009;0;2021-08-25 21:40:09;[0, 0, 0, 0];0;5
273;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_3;959;0;2021-08-25 21:40:11;[0, 0, 0, 0];0;5
274;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_1;883;0;2021-08-25 21:40:12;[0, 0, 0, 0];0;5
275;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_2;737;0;2021-08-25 21:40:13;[0, 0, 0, 0];0;5
276;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;732;0;2021-08-25 21:40:14;[0, 0, 0, 0];0;5
277;BTConfiguracionBantotal_v1.ObtenerEjecutivos_1;774;0;2021-08-25 21:40:15;[0, 0, 0, 0];0;5
278;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;712;0;2021-08-25 21:40:16;[0, 0, 0, 0];0;5
279;BTConfiguracionBantotal_v1.ObtenerEjecutivos_3;758;0;2021-08-25 21:40:17;[0, 0, 0, 0];0;5
280;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_1;838;0;2021-08-25 21:40:18;[0, 0, 0, 0];0;5
281;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;805;0;2021-08-25 21:40:19;[0, 0, 0, 0];0;5
282;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;816;0;2021-08-25 21:40:21;[0, 0, 0, 0];0;5
283;BTConfiguracionBantotal_v1.ObtenerMonedas_1;758;0;2021-08-25 21:40:22;[0, 0, 0, 0];0;5
284;BTConfiguracionBantotal_v1.ObtenerMonedas_2;774;0;2021-08-25 21:40:23;[0, 0, 0, 0];0;5
285;BTConfiguracionBantotal_v1.ObtenerMonedas_3;678;0;2021-08-25 21:40:24;[0, 0, 0, 0];0;5
286;BTConfiguracionBantotal_v1.ObtenerPaises_1;1002;0;2021-08-25 21:40:25;[0, 0, 0, 0];0;5
287;BTConfiguracionBantotal_v1.ObtenerPaises_2;992;0;2021-08-25 21:40:26;[0, 0, 0, 0];0;5
288;BTConfiguracionBantotal_v1.ObtenerPaises_3;999;0;2021-08-25 21:40:27;[0, 0, 0, 0];0;5
289;BTConfiguracionBantotal_v1.ObtenerSucursales_1;695;0;2021-08-25 21:40:29;[0, 0, 0, 0];0;5
290;BTConfiguracionBantotal_v1.ObtenerSucursales_2;761;0;2021-08-25 21:40:30;[0, 0, 0, 0];0;5
291;BTConfiguracionBantotal_v1.ObtenerSucursales_3;778;0;2021-08-25 21:40:31;[0, 0, 0, 0];0;5
292;BTPrestamos_v1.ObtenerDetalle_1;906;0;2021-08-25 21:40:32;[1, 1, 1, 1, 1];1;5
293;BTPrestamos_v1.ObtenerDetalle_2;975;0;2021-08-25 21:40:33;[1, 1, 1, 1, 1];1;5
294;BTPrestamos_v1.ObtenerDetalle_3;2275;0;2021-08-25 21:40:34;[1, 1, 1, 1, 1];1;5
295;BTPrestamos_v1.Simular_1;895;0;2021-08-25 21:40:37;[1, 0];1;5
296;BTPrestamos_v1.Simular_2;985;0;2021-08-25 21:40:38;[1, 1];1;5
297;BTPrestamos_v1.Simular_3;976;0;2021-08-25 21:40:40;[1, 1];1;5
298;BTPrestamos_v1.Simular_4;943;0;2021-08-25 21:40:41;[1, 1];1;5
299;BTPrestamos_v1.Simular_5;893;0;2021-08-25 21:40:42;[1, 1];1;5
300;BTClientes_v1.Crear_3;401;0;2021-08-26 16:56:00;[1, 1, 1, 1, 1];1;6
301;BTPrestamos_v1.Simular_4;308;0;2021-08-26 16:56:01;[1, 1, 1];1;6
302;BTPrestamos_v1.Simular_1;442;0;2021-08-26 16:56:01;[1, 1, 0];1;6
303;BTPrestamos_v1.Simular_3;338;0;2021-08-26 16:56:02;[1, 1, 1];1;6
304;BTPrestamos_v1.Simular_5;328;0;2021-08-26 16:56:02;[1, 1, 1];1;6
305;BTPrestamos_v1.Simular_2;435;0;2021-08-26 16:56:03;[1, 1, 1];1;6
306;BTPrestamos_v1.ObtenerDetalle_2;424;0;2021-08-26 16:56:04;[1, 1, 1, 1, 1, 1];1;6
307;BTClientes_v1.ObtenerPerfil_3;514;0;2021-08-26 16:56:04;[1, 1, 0, 0, 1];1;6
308;BTClientes_v1.Crear_4;385;0;2021-08-26 16:56:05;[1, 1, 1, 1, 1];1;6
309;BTPrestamos_v1.ObtenerDetalle_1;343;0;2021-08-26 16:56:05;[1, 1, 1, 1, 1, 1];1;6
310;BTConfiguracionBantotal_v1.ObtenerSucursales_1;265;0;2021-08-26 16:56:06;[0, 0, 0, 0, 0];0;6
311;BTConfiguracionBantotal_v1.ObtenerMonedas_3;283;0;2021-08-26 16:56:06;[0, 0, 0, 0, 0];0;6
312;BTConfiguracionBantotal_v1.ObtenerEjecutivos_2;241;0;2021-08-26 16:56:07;[0, 0, 0, 0, 0];0;6
313;BTClientes_v1.ObtenerSectores_2;273;0;2021-08-26 16:56:07;[0, 0, 0, 0, 0];0;6
314;BTClientes_v1.ObtenerSectores_1;226;0;2021-08-26 16:56:08;[0, 0, 0, 0, 0];0;6
315;BTClientes_v1.ValidarExistencia_3;243;0;2021-08-26 16:56:08;[0, 0, 0, 0, 0];0;6
316;BTClientes_v1.ObtenerClasificacionesInternas_3;280;0;2021-08-26 16:56:09;[0, 0, 0, 0, 0];0;6
317;BTClientes_v1.ObtenerClasificacionesInternas_2;272;0;2021-08-26 16:56:09;[0, 0, 0, 0, 0];0;6
318;BTClientes_v1.ValidarExistencia_2;307;0;2021-08-26 16:56:10;[0, 0, 0, 0, 0];0;6
319;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_3;318;0;2021-08-26 16:56:10;[0, 0, 0, 0, 0];0;6
320;BTConfiguracionBantotal_v1.ObtenerSucursales_2;221;0;2021-08-26 16:56:11;[0, 0, 0, 0, 0];0;6
321;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_3;279;0;2021-08-26 16:56:11;[0, 0, 0, 0, 0];0;6
322;BTConfiguracionBantotal_v1.ObtenerEjecutivos_3;199;0;2021-08-26 16:56:11;[0, 0, 0, 0, 0];0;6
323;BTClientes_v1.Crear_2;300;0;2021-08-26 16:56:12;[0, 0, 1, 1, 1];0;6
324;BTClientes_v1.ObtenerRiesgoCredito_2;226;0;2021-08-26 16:56:12;[0, 0, 0, 0, 0];0;6
325;BTClientes_v1.ObtenerCuentasAhorro_1;274;0;2021-08-26 16:56:13;[0, 0, 0, 0, 0];0;6
326;BTConfiguracionBantotal_v1.ObtenerMonedas_2;242;0;2021-08-26 16:56:13;[0, 0, 0, 0, 0];0;6
327;BTClientes_v1.ValidarExistencia_1;265;0;2021-08-26 16:56:14;[0, 0, 0, 0, 0];0;6
328;BTClientes_v1.ObtenerTarjetasDebito_2;223;0;2021-08-26 16:56:14;[0, 0, 0, 0, 0];0;6
329;BTClientes_v1.ObtenerClasificacionesInternas_1;257;0;2021-08-26 16:56:14;[0, 0, 0, 0, 0];0;6
330;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_2;198;0;2021-08-26 16:56:15;[0, 0, 0, 0, 0];0;6
331;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_2;206;0;2021-08-26 16:56:15;[0, 0, 0, 0, 0];0;6
332;BTClientes_v1.ObtenerCuentasCorrientes_1;219;0;2021-08-26 16:56:15;[0, 0, 0, 0, 0];0;6
333;BTConfiguracionBantotal_v1.ObtenerSucursales_3;194;0;2021-08-26 16:56:16;[0, 0, 0, 0, 0];0;6
334;BTConfiguracionBantotal_v1.ObtenerEjecutivos_1;240;0;2021-08-26 16:56:16;[0, 0, 0, 0, 0];0;6
335;BTConfiguracionBantotal_v1.ObtenerBancos_2;176;0;2021-08-26 16:56:17;[0, 0, 0, 0, 0];0;6
336;BTConfiguracionBantotal_v1.ObtenerBancos_3;200;0;2021-08-26 16:56:17;[0, 0, 0, 0, 0];0;6
337;BTClientes_v1.ObtenerSectores_3;246;0;2021-08-26 16:56:17;[0, 0, 0, 0, 0];0;6
338;BTClientes_v1.ObtenerPlazosFijos_1;214;0;2021-08-26 16:56:18;[0, 0, 0, 0, 0];0;6
339;BTConfiguracionBantotal_v1.ObtenerMonedas_1;198;0;2021-08-26 16:56:18;[0, 0, 0, 0, 0];0;6
340;BTClientes_v1.ObtenerRiesgoCredito_3;163;0;2021-08-26 16:56:18;[0, 0, 0, 0, 0];0;6
341;BTClientes_v1.ObtenerPrestamos_1;231;0;2021-08-26 16:56:19;[0, 0, 0, 0, 0];0;6
342;BTClientes_v1.ObtenerCuentasAhorro_2;296;0;2021-08-26 16:56:19;[0, 0, 0, 0, 0];0;6
343;BTClientes_v1.ObtenerCuentasCorrientes_2;263;0;2021-08-26 16:56:20;[0, 0, 0, 0, 0];0;6
344;BTClientes_v1.ObtenerCuentasAhorro_3;286;0;2021-08-26 16:56:20;[0, 0, 0, 0, 0];0;6
345;BTClientes_v1.ObtenerTarjetasDebito_1;235;0;2021-08-26 16:56:21;[0, 0, 0, 0, 0];0;6
346;BTClientes_v1.ObtenerTarjetasDebito_3;206;0;2021-08-26 16:56:21;[0, 0, 0, 0, 0];0;6
347;BTConfiguracionBantotal_v1.ObtenerBancos_1;209;0;2021-08-26 16:56:21;[0, 0, 0, 0, 0];0;6
348;BTClientes_v1.ObtenerIdentificadorUnico_2;247;0;2021-08-26 16:56:22;[0, 0, 0, 0, 0];0;6
349;BTClientes_v1.ObtenerRiesgoCredito_1;262;0;2021-08-26 16:56:22;[0, 0, 0, 0, 0];0;6
350;BTClientes_v1.ObtenerPlazosFijos_2;231;0;2021-08-26 16:56:23;[0, 0, 0, 0, 0];0;6
351;BTConfiguracionBantotal_v1.ObtenerCiudadesLocalidades_1;210;0;2021-08-26 16:56:23;[0, 0, 0, 0, 0];0;6
352;BTClientes_v1.ObtenerCuentasCorrientes_3;295;0;2021-08-26 16:56:23;[0, 0, 0, 0, 0];0;6
353;BTConfiguracionBantotal_v1.ObtenerEstadosProvinciasDepartamentos_1;228;0;2021-08-26 16:56:24;[0, 0, 0, 0, 0];0;6
354;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_1;276;0;2021-08-26 16:56:24;[0, 0, 0, 0, 0];0;6
355;BTClientes_v1.ObtenerPerfil_1;309;0;2021-08-26 16:56:25;[0, 0, 0, 0, 0];0;6
356;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_3;279;0;2021-08-26 16:56:25;[0, 0, 0, 0, 0];0;6
357;BTClientes_v1.ObtenerPrestamos_2;240;0;2021-08-26 16:56:26;[0, 0, 0, 0, 0];0;6
358;BTClientes_v1.ObtenerPerfil_2;310;0;2021-08-26 16:56:26;[0, 0, 0, 0, 0];0;6
359;BTClientes_v1.ObtenerIdentificadorUnico_3;249;0;2021-08-26 16:56:27;[0, 0, 0, 0, 0];0;6
360;BTClientes_v1.ObtenerIdentificadorUnico_1;202;0;2021-08-26 16:56:27;[0, 0, 0, 0, 0];0;6
361;BTConfiguracionBantotal_v1.ObtenerPaises_1;359;0;2021-08-26 16:56:27;[0, 0, 0, 0, 0];0;6
362;BTConfiguracionBantotal_v1.ObtenerPaises_3;324;0;2021-08-26 16:56:28;[0, 0, 0, 0, 0];0;6
363;BTConfiguracionBantotal_v1.ObtenerActividades_1;278;0;2021-08-26 16:56:28;[0, 0, 0, 0, 0];0;6
364;BTConfiguracionBantotal_v1.ObtenerBarriosColonias_2;233;0;2021-08-26 16:56:29;[0, 0, 0, 0, 0];0;6
365;BTClientes_v1.ObtenerPlazosFijos_3;309;0;2021-08-26 16:56:29;[0, 0, 0, 0, 0];0;6
366;BTClientes_v1.Obtener_1;400;0;2021-08-26 16:56:30;[0, 0, 1];0;6
367;BTConfiguracionBantotal_v1.ObtenerPaises_2;374;0;2021-08-26 16:56:30;[0, 0, 0, 0, 0];0;6
368;BTClientes_v1.Obtener_2;347;0;2021-08-26 16:56:31;[0, 0, 1];0;6
369;BTConfiguracionBantotal_v1.ObtenerActividades_2;442;0;2021-08-26 16:56:31;[0, 0, 0, 0, 0];0;6
370;BTClientes_v1.ObtenerResumenProductos_2;389;0;2021-08-26 16:56:32;[0, 0, 0, 0, 0];0;6
371;BTClientes_v1.ObtenerResumenProductos_1;330;0;2021-08-26 16:56:33;[0, 0, 0, 0, 0];0;6
372;BTConfiguracionBantotal_v1.ObtenerActividades_3;380;0;2021-08-26 16:56:33;[0, 0, 0, 0, 0];0;6
373;BTClientes_v1.ObtenerPrestamos_3;369;0;2021-08-26 16:56:34;[0, 0, 0, 0, 0];0;6
374;BTClientes_v1.Obtener_3;332;0;2021-08-26 16:56:34;[0, 0, 1];0;6
375;BTClientes_v1.ObtenerResumenProductos_3;349;0;2021-08-26 16:56:35;[0, 0, 0, 0, 0];0;6
376;BTPrestamos_v1.ObtenerDetalle_3;563;0;2021-08-26 16:56:35;[1, 1, 1, 1, 1, 1];1;6
377;BTClientes_v1.Crear_1;457;0;2021-08-26 16:56:36;[0, 0, 1, 1, 1];0;6
